Date,Zip,HomeIndex
3/31/2003,85741,137655
4/30/2003,85741,138493
5/31/2003,85741,139434
6/30/2003,85741,140687
7/31/2003,85741,142009
8/31/2003,85741,143311
9/30/2003,85741,144526
10/31/2003,85741,145546
11/30/2003,85741,146026
12/31/2003,85741,146418
1/31/2004,85741,146855
2/29/2004,85741,147887
3/31/2004,85741,148875
4/30/2004,85741,149991
5/31/2004,85741,151499
6/30/2004,85741,153578
7/31/2004,85741,155600
8/31/2004,85741,157508
9/30/2004,85741,159645
10/31/2004,85741,162013
11/30/2004,85741,164197
12/31/2004,85741,166192
1/31/2005,85741,168190
2/28/2005,85741,170606
3/31/2005,85741,173883
4/30/2005,85741,179071
5/31/2005,85741,185639
6/30/2005,85741,192689
7/31/2005,85741,200172
8/31/2005,85741,205710
9/30/2005,85741,210480
10/31/2005,85741,213631
11/30/2005,85741,216377
12/31/2005,85741,218501
1/31/2006,85741,217859
2/28/2006,85741,219256
3/31/2006,85741,222446
4/30/2006,85741,226086
5/31/2006,85741,229105
6/30/2006,85741,229984
7/31/2006,85741,231022
8/31/2006,85741,232072
9/30/2006,85741,231981
10/31/2006,85741,230775
11/30/2006,85741,229672
12/31/2006,85741,228129
1/31/2007,85741,227955
2/28/2007,85741,226650
3/31/2007,85741,226945
4/30/2007,85741,227237
5/31/2007,85741,226981
6/30/2007,85741,225749
7/31/2007,85741,224519
8/31/2007,85741,223073
9/30/2007,85741,220642
10/31/2007,85741,218782
11/30/2007,85741,216049
12/31/2007,85741,215438
1/31/2008,85741,213663
2/29/2008,85741,210626
3/31/2008,85741,206452
4/30/2008,85741,202637
5/31/2008,85741,200780
6/30/2008,85741,198471
7/31/2008,85741,195750
8/31/2008,85741,191452
9/30/2008,85741,187791
10/31/2008,85741,184980
11/30/2008,85741,183530
12/31/2008,85741,181594
1/31/2009,85741,180420
2/28/2009,85741,179735
3/31/2009,85741,177906
4/30/2009,85741,175060
5/31/2009,85741,172189
6/30/2009,85741,169921
7/31/2009,85741,167808
8/31/2009,85741,165246
9/30/2009,85741,163044
10/31/2009,85741,161365
11/30/2009,85741,160120
12/31/2009,85741,159780
1/31/2010,85741,158390
2/28/2010,85741,157169
3/31/2010,85741,156391
4/30/2010,85741,156705
5/31/2010,85741,155872
6/30/2010,85741,154353
7/31/2010,85741,152602
8/31/2010,85741,151838
9/30/2010,85741,150748
10/31/2010,85741,148717
11/30/2010,85741,146408
12/31/2010,85741,144868
1/31/2011,85741,144463
2/28/2011,85741,142859
3/31/2011,85741,140412
4/30/2011,85741,137165
5/31/2011,85741,134616
6/30/2011,85741,132173
7/31/2011,85741,129006
8/31/2011,85741,126724
9/30/2011,85741,124083
10/31/2011,85741,122656
11/30/2011,85741,121380
12/31/2011,85741,121155
1/31/2012,85741,121482
2/29/2012,85741,122392
3/31/2012,85741,123553
4/30/2012,85741,124675
5/31/2012,85741,125225
6/30/2012,85741,126400
7/31/2012,85741,128291
8/31/2012,85741,130434
9/30/2012,85741,132349
10/31/2012,85741,133005
11/30/2012,85741,133959
12/31/2012,85741,134449
1/31/2013,85741,135740
2/28/2013,85741,136333
3/31/2013,85741,137208
4/30/2013,85741,138259
5/31/2013,85741,140145
6/30/2013,85741,142220
7/31/2013,85741,144120
8/31/2013,85741,145687
9/30/2013,85741,147696
10/31/2013,85741,149918
11/30/2013,85741,151439
12/31/2013,85741,152500
1/31/2014,85741,152790
2/28/2014,85741,154034
3/31/2014,85741,153969
4/30/2014,85741,153892
5/31/2014,85741,153734
6/30/2014,85741,153949
7/31/2014,85741,154713
8/31/2014,85741,155139
9/30/2014,85741,155721
10/31/2014,85741,155944
11/30/2014,85741,156309
12/31/2014,85741,155901
1/31/2015,85741,155533
2/28/2015,85741,154943
3/31/2015,85741,155826
4/30/2015,85741,156894
5/31/2015,85741,157788
6/30/2015,85741,158381
7/31/2015,85741,158043
8/31/2015,85741,157720
9/30/2015,85741,157665
10/31/2015,85741,158153
11/30/2015,85741,158677
12/31/2015,85741,159248
1/31/2016,85741,159998
2/29/2016,85741,160873
3/31/2016,85741,161972
4/30/2016,85741,162933
5/31/2016,85741,163966
6/30/2016,85741,164143
7/31/2016,85741,165264
8/31/2016,85741,166701
9/30/2016,85741,168210
10/31/2016,85741,169196
11/30/2016,85741,169972
12/31/2016,85741,170547
1/31/2017,85741,170983
2/28/2017,85741,171525
3/31/2017,85741,172278
4/30/2017,85741,172931
5/31/2017,85741,174134
6/30/2017,85741,175750
7/31/2017,85741,177317
8/31/2017,85741,178812
9/30/2017,85741,180363
10/31/2017,85741,181758
11/30/2017,85741,182916
12/31/2017,85741,183871
1/31/2018,85741,184914
2/28/2018,85741,185904
3/31/2018,85741,187300
4/30/2018,85741,189013
5/31/2018,85741,190419
6/30/2018,85741,191450
7/31/2018,85741,192073
8/31/2018,85741,192606
9/30/2018,85741,193573
10/31/2018,85741,194573
11/30/2018,85741,195614
12/31/2018,85741,195532
1/31/2019,85741,196118
2/28/2019,85741,197089
3/31/2019,85741,197786
4/30/2019,85741,198741
5/31/2019,85741,199365
6/30/2019,85741,200637
7/31/2019,85741,201579
8/31/2019,85741,202689
9/30/2019,85741,204050
10/31/2019,85741,205029
11/30/2019,85741,206676
12/31/2019,85741,208963
1/31/2020,85741,210251
2/29/2020,85741,211241
3/31/2020,85741,212156
4/30/2020,85741,215211
5/31/2020,85741,216688
6/30/2020,85741,217996
7/31/2020,85741,218982
8/31/2020,85741,221635
9/30/2020,85741,224226
10/31/2020,85741,227253
11/30/2020,85741,
12/31/2020,85741,241208
1/31/2021,85741,248836
2/28/2021,85741,253245
3/31/2021,85741,256679
4/30/2021,85741,259844
5/31/2021,85741,264582
6/30/2021,85741,272801
7/31/2021,85741,281268
8/31/2021,85741,288005
9/30/2021,85741,292386
10/31/2021,85741,296317
11/30/2021,85741,299707
12/31/2021,85741,301436
1/31/2022,85741,304562
2/28/2022,85741,308993
3/31/2022,85741,315970
4/30/2022,85741,321931
5/31/2022,85741,326568
6/30/2022,85741,330635
7/31/2022,85741,332159
1/31/2000,85750,241409
2/29/2000,85750,242103
3/31/2000,85750,242428
4/30/2000,85750,243010
5/31/2000,85750,243998
6/30/2000,85750,245362
7/31/2000,85750,246845
8/31/2000,85750,248044
9/30/2000,85750,249357
10/31/2000,85750,251059
11/30/2000,85750,252439
12/31/2000,85750,253601
1/31/2001,85750,254314
2/28/2001,85750,255279
3/31/2001,85750,256360
4/30/2001,85750,257897
5/31/2001,85750,259465
6/30/2001,85750,260896
7/31/2001,85750,262396
8/31/2001,85750,263715
9/30/2001,85750,265121
10/31/2001,85750,266511
11/30/2001,85750,267570
12/31/2001,85750,268727
1/31/2002,85750,269519
2/28/2002,85750,270667
3/31/2002,85750,271884
4/30/2002,85750,273127
5/31/2002,85750,274786
6/30/2002,85750,276769
7/31/2002,85750,279017
8/31/2002,85750,280921
9/30/2002,85750,282494
10/31/2002,85750,284435
11/30/2002,85750,286276
12/31/2002,85750,288072
1/31/2003,85750,289387
2/28/2003,85750,291075
3/31/2003,85750,292437
4/30/2003,85750,294089
5/31/2003,85750,295336
6/30/2003,85750,297117
7/31/2003,85750,299561
8/31/2003,85750,302598
9/30/2003,85750,305595
10/31/2003,85750,307803
11/30/2003,85750,309007
12/31/2003,85750,310162
1/31/2004,85750,311408
2/29/2004,85750,313981
3/31/2004,85750,316552
4/30/2004,85750,319776
5/31/2004,85750,323504
6/30/2004,85750,327795
7/31/2004,85750,331493
8/31/2004,85750,334794
9/30/2004,85750,338320
10/31/2004,85750,342548
11/30/2004,85750,346375
12/31/2004,85750,350169
1/31/2005,85750,353875
2/28/2005,85750,358240
3/31/2005,85750,364036
4/30/2005,85750,373728
5/31/2005,85750,
6/30/2005,85750,401987
7/31/2005,85750,417981
8/31/2005,85750,429366
9/30/2005,85750,439580
10/31/2005,85750,446083
11/30/2005,85750,451788
12/31/2005,85750,455877
1/31/2006,85750,454861
2/28/2006,85750,457545
3/31/2006,85750,462819
4/30/2006,85750,468407
5/31/2006,85750,472861
6/30/2006,85750,473950
7/31/2006,85750,474810
8/31/2006,85750,475872
9/30/2006,85750,475167
10/31/2006,85750,472820
11/30/2006,85750,471648
12/31/2006,85750,469936
1/31/2007,85750,470562
2/28/2007,85750,468619
3/31/2007,85750,469291
4/30/2007,85750,471288
5/31/2007,85750,471491
6/30/2007,85750,469622
7/31/2007,85750,467626
8/31/2007,85750,465355
9/30/2007,85750,461446
10/31/2007,85750,457723
11/30/2007,85750,452965
12/31/2007,85750,451997
1/31/2008,85750,449813
2/29/2008,85750,444500
3/31/2008,85750,438042
4/30/2008,85750,431543
5/31/2008,85750,429515
6/30/2008,85750,424750
7/31/2008,85750,420449
8/31/2008,85750,414316
9/30/2008,85750,411282
10/31/2008,85750,407641
11/30/2008,85750,405361
12/31/2008,85750,401215
1/31/2009,85750,397858
2/28/2009,85750,395196
3/31/2009,85750,390836
4/30/2009,85750,387104
5/31/2009,85750,382711
6/30/2009,85750,379414
7/31/2009,85750,376205
8/31/2009,85750,373321
9/30/2009,85750,370841
10/31/2009,85750,370068
11/30/2009,85750,369046
12/31/2009,85750,369879
1/31/2010,85750,367910
2/28/2010,85750,366572
3/31/2010,85750,365737
4/30/2010,85750,366025
5/31/2010,85750,364473
6/30/2010,85750,360809
7/31/2010,85750,357015
8/31/2010,85750,355195
9/30/2010,85750,353512
10/31/2010,85750,349299
11/30/2010,85750,344159
12/31/2010,85750,341357
1/31/2011,85750,342282
2/28/2011,85750,340625
3/31/2011,85750,336419
4/30/2011,85750,331066
5/31/2011,85750,327571
6/30/2011,85750,324606
7/31/2011,85750,320409
8/31/2011,85750,316603
9/30/2011,85750,312829
10/31/2011,85750,310978
11/30/2011,85750,310074
12/31/2011,85750,309306
1/31/2012,85750,308863
2/29/2012,85750,309859
3/31/2012,85750,312583
4/30/2012,85750,314382
5/31/2012,85750,314898
6/30/2012,85750,315742
7/31/2012,85750,317378
8/31/2012,85750,319351
9/30/2012,85750,321293
10/31/2012,85750,322328
11/30/2012,85750,324915
12/31/2012,85750,326300
1/31/2013,85750,327686
2/28/2013,85750,327049
3/31/2013,85750,326547
4/30/2013,85750,327725
5/31/2013,85750,329952
6/30/2013,85750,332979
7/31/2013,85750,334743
8/31/2013,85750,336403
9/30/2013,85750,338048
10/31/2013,85750,340985
11/30/2013,85750,342610
12/31/2013,85750,344896
1/31/2014,85750,346526
2/28/2014,85750,349797
3/31/2014,85750,349438
4/30/2014,85750,348435
5/31/2014,85750,346301
6/30/2014,85750,345543
7/31/2014,85750,344389
8/31/2014,85750,343916
9/30/2014,85750,343875
10/31/2014,85750,344288
11/30/2014,85750,344868
12/31/2014,85750,344094
1/31/2015,85750,343589
2/28/2015,85750,342082
3/31/2015,85750,342913
4/30/2015,85750,343495
5/31/2015,85750,344091
6/30/2015,85750,344545
7/31/2015,85750,343308
8/31/2015,85750,342377
9/30/2015,85750,341452
10/31/2015,85750,342861
11/30/2015,85750,343635
12/31/2015,85750,345191
1/31/2016,85750,346725
2/29/2016,85750,348419
3/31/2016,85750,349625
4/30/2016,85750,349560
5/31/2016,85750,350090
6/30/2016,85750,349269
7/31/2016,85750,350510
8/31/2016,85750,351724
9/30/2016,85750,353127
10/31/2016,85750,353473
11/30/2016,85750,353893
12/31/2016,85750,354652
1/31/2017,85750,355999
2/28/2017,85750,357768
3/31/2017,85750,359848
4/30/2017,85750,360536
5/31/2017,85750,361379
6/30/2017,85750,362471
7/31/2017,85750,363599
8/31/2017,85750,364889
9/30/2017,85750,366616
10/31/2017,85750,367814
11/30/2017,85750,369187
12/31/2017,85750,369968
1/31/2018,85750,371503
2/28/2018,85750,373108
3/31/2018,85750,375198
4/30/2018,85750,377536
5/31/2018,85750,379464
6/30/2018,85750,381480
7/31/2018,85750,383769
8/31/2018,85750,386150
9/30/2018,85750,389129
10/31/2018,85750,391084
11/30/2018,85750,392428
12/31/2018,85750,391623
1/31/2019,85750,393031
2/28/2019,85750,394838
3/31/2019,85750,396127
4/30/2019,85750,396326
5/31/2019,85750,396218
6/30/2019,85750,397434
7/31/2019,85750,399064
8/31/2019,85750,400703
9/30/2019,85750,402265
10/31/2019,85750,402977
11/30/2019,85750,405082
12/31/2019,85750,408777
1/31/2020,85750,410666
2/29/2020,85750,412390
3/31/2020,85750,413632
4/30/2020,85750,417748
5/31/2020,85750,419634
6/30/2020,85750,421905
7/31/2020,85750,425002
8/31/2020,85750,429689
9/30/2020,85750,434706
10/31/2020,85750,439000
11/30/2020,85750,444484
12/31/2020,85750,450158
1/31/2021,85750,457614
2/28/2021,85750,465045
3/31/2021,85750,470547
4/30/2021,85750,476272
5/31/2021,85750,485723
6/30/2021,85750,501680
7/31/2021,85750,517162
8/31/2021,85750,529656
9/30/2021,85750,538470
10/31/2021,85750,546583
11/30/2021,85750,554480
12/31/2021,85750,558870
1/31/2022,85750,567750
2/28/2022,85750,577026
3/31/2022,85750,591634
4/30/2022,85750,603564
5/31/2022,85750,614186
6/30/2022,85750,623282
7/31/2022,85750,627231
1/31/2000,85743,149659
2/29/2000,85743,150118
3/31/2000,85743,150361
4/30/2000,85743,150840
5/31/2000,85743,151301
6/30/2000,85743,151956
7/31/2000,85743,152708
8/31/2000,85743,153511
9/30/2000,85743,154340
10/31/2000,85743,155084
11/30/2000,85743,155722
12/31/2000,85743,156250
1/31/2001,85743,156753
2/28/2001,85743,157213
3/31/2001,85743,157709
4/30/2001,85743,158487
5/31/2001,85743,159039
6/30/2001,85743,159409
7/31/2001,85743,159897
8/31/2001,85743,160754
9/30/2001,85743,161786
10/31/2001,85743,162895
11/30/2001,85743,163635
12/31/2001,85743,164389
1/31/2002,85743,164735
2/28/2002,85743,165379
3/31/2002,85743,166061
4/30/2002,85743,166909
5/31/2002,85743,167925
6/30/2002,85743,169052
7/31/2002,85743,170224
8/31/2002,85743,171440
9/30/2002,85743,172552
10/31/2002,85743,173920
11/30/2002,85743,174944
12/31/2002,85743,176079
1/31/2003,85743,176698
2/28/2003,85743,177558
3/31/2003,85743,178119
4/30/2003,85743,179092
5/31/2003,85743,180110
6/30/2003,85743,181277
7/31/2003,85743,182371
8/31/2003,85743,183265
9/30/2003,85743,184209
10/31/2003,85743,185265
11/30/2003,85743,185888
12/31/2003,85743,186694
1/31/2004,85743,187379
2/29/2004,85743,188956
3/31/2004,85743,190414
4/30/2004,85743,192237
5/31/2004,85743,194087
6/30/2004,85743,196336
7/31/2004,85743,198276
8/31/2004,85743,200139
9/30/2004,85743,202395
10/31/2004,85743,205002
11/30/2004,85743,207639
12/31/2004,85743,210172
1/31/2005,85743,212780
2/28/2005,85743,216035
3/31/2005,85743,220080
4/30/2005,85743,226393
5/31/2005,85743,234731
6/30/2005,85743,243692
7/31/2005,85743,254064
8/31/2005,85743,261573
9/30/2005,85743,268963
10/31/2005,85743,274305
11/30/2005,85743,279622
12/31/2005,85743,283855
1/31/2006,85743,284011
2/28/2006,85743,286570
3/31/2006,85743,290749
4/30/2006,85743,295329
5/31/2006,85743,298768
6/30/2006,85743,299341
7/31/2006,85743,299668
8/31/2006,85743,300024
9/30/2006,85743,299124
10/31/2006,85743,296771
11/30/2006,85743,294529
12/31/2006,85743,292090
1/31/2007,85743,291674
2/28/2007,85743,289722
3/31/2007,85743,289603
4/30/2007,85743,289322
5/31/2007,85743,287856
6/30/2007,85743,285305
7/31/2007,85743,283062
8/31/2007,85743,280860
9/30/2007,85743,277212
10/31/2007,85743,274256
11/30/2007,85743,270590
12/31/2007,85743,269383
1/31/2008,85743,266935
2/29/2008,85743,262817
3/31/2008,85743,257906
4/30/2008,85743,253591
5/31/2008,85743,252653
6/30/2008,85743,250514
7/31/2008,85743,247658
8/31/2008,85743,242569
9/30/2008,85743,238561
10/31/2008,85743,234381
11/30/2008,85743,231921
12/31/2008,85743,228859
1/31/2009,85743,227481
2/28/2009,85743,226649
3/31/2009,85743,224639
4/30/2009,85743,221846
5/31/2009,85743,218272
6/30/2009,85743,215557
7/31/2009,85743,213458
8/31/2009,85743,211782
9/30/2009,85743,210643
10/31/2009,85743,210527
11/30/2009,85743,210461
12/31/2009,85743,211659
1/31/2010,85743,210532
2/28/2010,85743,209188
3/31/2010,85743,208172
4/30/2010,85743,208776
5/31/2010,85743,208052
6/30/2010,85743,206146
7/31/2010,85743,203606
8/31/2010,85743,202271
9/30/2010,85743,200326
10/31/2010,85743,197626
11/30/2010,85743,194992
12/31/2010,85743,193556
1/31/2011,85743,193489
2/28/2011,85743,191964
3/31/2011,85743,189834
4/30/2011,85743,186585
5/31/2011,85743,184340
6/30/2011,85743,182273
7/31/2011,85743,180173
8/31/2011,85743,178800
9/30/2011,85743,177623
10/31/2011,85743,177188
11/30/2011,85743,176526
12/31/2011,85743,175746
1/31/2012,85743,175399
2/29/2012,85743,176606
3/31/2012,85743,178011
4/30/2012,85743,179186
5/31/2012,85743,179586
6/30/2012,85743,181140
7/31/2012,85743,183205
8/31/2012,85743,184968
9/30/2012,85743,186929
10/31/2012,85743,188346
11/30/2012,85743,190166
12/31/2012,85743,190992
1/31/2013,85743,192516
2/28/2013,85743,193137
3/31/2013,85743,194091
4/30/2013,85743,195191
5/31/2013,85743,197317
6/30/2013,85743,199451
7/31/2013,85743,200786
8/31/2013,85743,201870
9/30/2013,85743,203205
10/31/2013,85743,205108
11/30/2013,85743,206174
12/31/2013,85743,207246
1/31/2014,85743,208205
2/28/2014,85743,210324
3/31/2014,85743,210397
4/30/2014,85743,210067
5/31/2014,85743,209106
6/30/2014,85743,209346
7/31/2014,85743,210040
8/31/2014,85743,210516
9/30/2014,85743,210553
10/31/2014,85743,210212
11/30/2014,85743,210332
12/31/2014,85743,209884
1/31/2015,85743,209408
2/28/2015,85743,208361
3/31/2015,85743,208673
4/30/2015,85743,209093
5/31/2015,85743,209589
6/30/2015,85743,210075
7/31/2015,85743,209561
8/31/2015,85743,209224
9/30/2015,85743,209198
10/31/2015,85743,209635
11/30/2015,85743,209543
12/31/2015,85743,209793
1/31/2016,85743,210508
2/29/2016,85743,211544
3/31/2016,85743,212610
4/30/2016,85743,213564
5/31/2016,85743,214831
6/30/2016,85743,215015
7/31/2016,85743,216336
8/31/2016,85743,217756
9/30/2016,85743,219137
10/31/2016,85743,219888
11/30/2016,85743,221079
12/31/2016,85743,222278
1/31/2017,85743,223738
2/28/2017,85743,224826
3/31/2017,85743,226232
4/30/2017,85743,226912
5/31/2017,85743,227705
6/30/2017,85743,228793
7/31/2017,85743,229907
8/31/2017,85743,231116
9/30/2017,85743,232385
10/31/2017,85743,233208
11/30/2017,85743,234081
12/31/2017,85743,234783
1/31/2018,85743,235606
2/28/2018,85743,236638
3/31/2018,85743,237948
4/30/2018,85743,239907
5/31/2018,85743,241501
6/30/2018,85743,242834
7/31/2018,85743,244065
8/31/2018,85743,245448
9/30/2018,85743,247475
10/31/2018,85743,249145
11/30/2018,85743,250374
12/31/2018,85743,250090
1/31/2019,85743,250737
2/28/2019,85743,251798
3/31/2019,85743,252551
4/30/2019,85743,253096
5/31/2019,85743,253555
6/30/2019,85743,254760
7/31/2019,85743,255904
8/31/2019,85743,256858
9/30/2019,85743,257870
10/31/2019,85743,258296
11/30/2019,85743,259623
12/31/2019,85743,261899
1/31/2020,85743,263249
2/29/2020,85743,264223
3/31/2020,85743,265239
4/30/2020,85743,268355
5/31/2020,85743,270008
6/30/2020,85743,271448
7/31/2020,85743,272783
8/31/2020,85743,275864
9/30/2020,85743,279509
10/31/2020,85743,282948
11/30/2020,85743,287634
12/31/2020,85743,292369
1/31/2021,85743,298111
2/28/2021,85743,302894
3/31/2021,85743,306867
4/30/2021,85743,310887
5/31/2021,85743,317128
6/30/2021,85743,327337
7/31/2021,85743,337928
8/31/2021,85743,347076
9/30/2021,85743,353553
10/31/2021,85743,359821
11/30/2021,85743,365321
12/31/2021,85743,368782
1/31/2022,85743,374196
2/28/2022,85743,380180
3/31/2022,85743,389238
4/30/2022,85743,396552
5/31/2022,85743,403012
6/30/2022,85743,408686
7/31/2022,85743,410715
1/31/2000,85742,144182
2/29/2000,85742,144449
3/31/2000,85742,144760
4/30/2000,85742,145163
5/31/2000,85742,145650
6/30/2000,85742,146001
7/31/2000,85742,146320
8/31/2000,85742,146577
